,Unnamed: 0,yLDAInd,yQDAInd,yLDAMulti,yQDAMulti,yPropL,yPropQ,yLiu,yLiuQDA,wTargetMeanLDA,wTargetCovLDA,wTargetMeanQDA,wTargetCovQDA,wLiu,person,times,shots,wTargetMeanLDAm,wTargetCovLDAm,wTargetMeanQDAm,wTargetCovQDAm
10,10,0.815,0.7959999999999999,0.627,0.619,0.826,0.8079999999999999,0.826,0.799,[0.62683075 0.62457599],[0.63348018 0.60900664],[0.62011479 0.61138087],[0.62661886 0.6090546 ],0.5,20,1,13,0.6257033734399535,0.6212434088209586,0.6157478303613154,0.6178367315695303
11,11,0.826,0.797,0.627,0.619,0.8320000000000001,0.812,0.8320000000000001,0.802,[0.63266044 0.61636492],[0.64288363 0.61966584],[0.5933075  0.60340814],[0.62135951 0.61479841],0.5,20,1,14,0.6245126841196952,0.6312747360852091,0.5983578188071326,0.6180789592092046
12,12,0.833,0.8009999999999999,0.627,0.62,0.831,0.809,0.833,0.8029999999999999,[0.63489559 0.62635724],[0.65188   0.6251967],[0.59537316 0.59718216],[0.62292735 0.62304164],0.5,20,1,15,0.6306264143509985,0.6385383515057447,0.5962776593270801,0.6229844956946798
13,13,0.828,0.821,0.627,0.62,0.83,0.815,0.821,0.809,[0.63720329 0.63523388],[0.65477456 0.63499395],[0.61990626 0.62747648],[0.63804058 0.62875388],0.5,20,1,16,0.6362185865211725,0.6448842522881258,0.6236913713692205,0.6333972336371719
14,14,0.8220000000000001,0.8079999999999999,0.627,0.62,0.828,0.8140000000000001,0.825,0.81,[0.63954232 0.63773111],[0.64914471 0.63131296],[0.62533429 0.62368445],[0.63869306 0.6301314 ],0.5,20,1,17,0.6386367110797264,0.6402288391340218,0.6245093697366773,0.6344122311679097
15,15,0.821,0.8079999999999999,0.627,0.62,0.8270000000000001,0.8140000000000001,0.825,0.812,[0.64188583 0.64188583],[0.6507771  0.63413506],[0.6402102  0.63359427],[0.6427079  0.63569601],0.5,20,1,18,0.6418858280017995,0.6424560813951552,0.6369022363718547,0.6392019579382369
16,16,0.82,0.815,0.627,0.62,0.825,0.8170000000000001,0.8240000000000001,0.812,[0.64421624 0.64265807],[0.65019847 0.63787249],[0.64421624 0.64265807],[0.65311945 0.63969557],0.5,20,1,19,0.6434371525255647,0.6440354801530046,0.6434371525255647,0.6464075087236594
17,17,0.821,0.816,0.627,0.62,0.825,0.8170000000000001,0.8220000000000001,0.8109999999999999,[0.64652201 0.64506656],[0.65211665 0.6420288 ],[0.64652201 0.64652201],[0.65622662 0.64159091],0.5,20,1,20,0.6457942854800132,0.6470727243234013,0.6465220082763363,0.6489087660532668
18,18,0.8290000000000001,0.82,0.627,0.62,0.828,0.815,0.823,0.813,[0.65010517 0.6397416 ],[0.65778751 0.64817118],[0.66338379 0.65010517],[0.66489696 0.64621001],0.5,20,1,21,0.6449233827832479,0.6529793454605328,0.6567444784881045,0.6555534854982026
19,19,0.825,0.8190000000000001,0.627,0.62,0.8270000000000001,0.8140000000000001,0.825,0.813,[0.65220666 0.65080044],[0.65930319 0.64765699],[0.66464691 0.65905981],[0.66583419 0.64863537],0.5,20,1,22,0.6515035511063609,0.6534800911470416,0.6618533616942446,0.6572347783444539
20,20,0.826,0.812,0.627,0.62,0.8270000000000001,0.812,0.8240000000000001,0.809,[0.65455696 0.64391111],[0.66106053 0.64830509],[0.6652069  0.64786248],[0.66753595 0.64929403],0.5,20,1,23,0.6492340387182582,0.6546828110033251,0.6565346864901839,0.6584149900950222
21,21,0.826,0.8140000000000001,0.627,0.62,0.828,0.815,0.825,0.809,[0.65657633 0.64408483],[0.66150844 0.65081761],[0.66915454 0.65530542],[0.67421099 0.65299005],0.5,20,1,24,0.6503305807095558,0.6561630237513909,0.6622299806034849,0.6636005218779633
22,22,0.8320000000000001,0.82,0.627,0.62,0.835,0.8140000000000001,0.831,0.81,[0.64676511 0.64676511],[0.65895369 0.65195253],[0.65737332 0.65737332],[0.67460671 0.65616496],0.5,20,1,25,0.64676510542889,0.6554531119787683,0.6573733225670049,0.6653858355978011
23,23,0.828,0.823,0.627,0.62,0.8320000000000001,0.8170000000000001,0.83,0.815,[0.64935227 0.64935227],[0.66033123 0.6547887 ],[0.66155222 0.65267005],[0.6757518  0.66086989],0.5,20,1,26,0.6493522747549875,0.6575599670402754,0.6571111317679581,0.6683108446658463
24,24,0.835,0.821,0.627,0.62,0.835,0.818,0.83,0.812,[0.65185334 0.65500776],[0.66718533 0.65755813],[0.66881815 0.65500776],[0.68590808 0.66133577],0.5,20,1,27,0.653430549993536,0.6623717284211603,0.6619129561910068,0.6736219259554372
25,25,0.828,0.8240000000000001,0.627,0.62,0.833,0.8240000000000001,0.828,0.815,[0.65427451 0.66133075],[0.66728293 0.66117212],[0.66232294 0.65427451],[0.68712337 0.66366007],0.5,20,1,28,0.657802629620447,0.6642275267846782,0.6582987231227431,0.6753917167904023
26,26,0.83,0.823,0.627,0.62,0.8340000000000001,0.8220000000000001,0.83,0.8140000000000001,[0.65662134 0.66335586],[0.67053804 0.6636946 ],[0.66527907 0.65662134],[0.6853188  0.66609018],0.5,20,1,29,0.659988597149266,0.6671163165590331,0.6609502039040696,0.6757044932769194
27,27,0.8340000000000001,0.8270000000000001,0.627,0.62,0.8340000000000001,0.823,0.831,0.815,[0.65889879 0.66533807],[0.67271195 0.66802752],[0.67172995 0.65889879],[0.69029356 0.66844101],0.5,20,1,30,0.6621184292024331,0.6703697363043125,0.665314368363332,0.6793672831295468
28,28,0.8320000000000001,0.8220000000000001,0.627,0.62,0.833,0.82,0.8320000000000001,0.8140000000000001,[0.66111134 0.66727875],[0.67211179 0.66678879],[0.67256459 0.66906206],[0.68872271 0.67025625],0.5,20,1,31,0.6641950444862776,0.6694502893341935,0.6708133262081972,0.6794894804178481
29,29,0.833,0.821,0.627,0.62,0.833,0.82,0.833,0.818,[0.66326303 0.67174727],[0.67297336 0.66912584],[0.66911515 0.67851663],[0.68787952 0.67676122],0.5,20,1,32,0.6675051516104651,0.6710495993348256,0.6738158894505657,0.6823203699206704
30,30,0.836,0.8240000000000001,0.627,0.62,0.8290000000000001,0.8220000000000001,0.8290000000000001,0.8170000000000001,[0.66535753 0.67226233],[0.67645541 0.67169514],[0.67398917 0.67917899],[0.6927839  0.67835263],0.5,20,1,33,0.6688099321267293,0.6740752763573201,0.6765840791970757,0.6855682662227702
31,31,0.835,0.8220000000000001,0.627,0.62,0.83,0.8240000000000001,0.8290000000000001,0.8190000000000001,[0.66739817 0.68228053],[0.67851297 0.67643906],[0.66739817 0.68150051],[0.69210484 0.68459953],0.5,20,1,34,0.6748393517148177,0.6774760180970352,0.6744493402873537,0.6883521851811478
32,32,0.835,0.8220000000000001,0.627,0.62,0.83,0.823,0.8290000000000001,0.8220000000000001,[0.66938799 0.68369506],[0.68166108 0.67847756],[0.67097039 0.68294458],[0.6960028  0.68837983],0.5,20,1,35,0.676541523340759,0.6800693206286981,0.6769574826283588,0.6921913132075609
33,33,0.8340000000000001,0.8220000000000001,0.627,0.62,0.831,0.823,0.83,0.8190000000000001,[0.67592222 0.68589243],[0.68621105 0.68234088],[0.67592222 0.68437865],[0.70124193 0.689991  ],0.5,20,1,36,0.6809073270514746,0.6842759673751427,0.6801504346585818,0.6956164612039561
34,34,0.833,0.8170000000000001,0.627,0.62,0.8240000000000001,0.8190000000000001,0.841,0.8190000000000001,[0.67322608 0.68279272],[0.69502919 0.68643859],[0.68063688 0.68276385],[0.7106816  0.69610449],0.5,20,1,37,0.6780094001032864,0.6907338909585721,0.6817003657261747,0.7033930441419759
35,35,0.8290000000000001,0.8109999999999999,0.627,0.62,0.8240000000000001,0.8170000000000001,0.823,0.818,[0.66807681 0.67382153],[0.68895576 0.68082135],[0.68230501 0.68148543],[0.70970982 0.6957099 ],0.5,20,1,38,0.6709491726267186,0.684888557820734,0.6818952206498158,0.7027098600309459
36,36,0.8270000000000001,0.812,0.627,0.62,0.826,0.8170000000000001,0.8290000000000001,0.813,[0.67079781 0.67642581],[0.68745404 0.68276676],[0.68316294 0.68173095],[0.7068119  0.69712681],0.5,20,1,39,0.6736118079825028,0.6851103995803771,0.6824469405452596,0.7019693563298234
37,37,0.833,0.81,0.627,0.62,0.8270000000000001,0.8140000000000001,0.83,0.81,[0.67407326 0.67756394],[0.69091181 0.68292565],[0.68404669 0.68201848],[0.70682092 0.69886599],0.5,20,1,40,0.6758185971716064,0.6869187275740148,0.6830325855704114,0.7028434548931941
38,38,0.8340000000000001,0.815,0.627,0.62,0.836,0.82,0.833,0.816,[0.68686038 0.68226765],[0.69115541 0.6848124 ],[0.69063939 0.69336464],[0.71398533 0.70175587],0.5,20,1,41,0.6845640147784491,0.6879839062527389,0.6920020174400691,0.7078705985584978
39,39,0.833,0.818,0.627,0.62,0.8340000000000001,0.82,0.8320000000000001,0.8170000000000001,[0.68437952 0.68458779],[0.69385584 0.68771647],[0.68936521 0.69529233],[0.71452536 0.70241773],0.5,20,1,42,0.6844836543368111,0.6907861544739431,0.6923287704169351,0.7084715420627107
40,40,0.8340000000000001,0.8220000000000001,0.627,0.62,0.83,0.8240000000000001,0.8290000000000001,0.818,[0.67840573 0.68487915],[0.69741515 0.69217575],[0.68415539 0.69652178],[0.7120841  0.70170045],0.5,20,1,43,0.6816424388249567,0.6947954478960106,0.6903385852678945,0.7068922744132067
41,41,0.835,0.823,0.627,0.62,0.83,0.8240000000000001,0.831,0.818,[0.68015748 0.68647128],[0.69797439 0.69195269],[0.68382329 0.69710095],[0.71120274 0.70299827],0.5,20,1,44,0.6833143808533165,0.6949635417420452,0.6904621161901494,0.7071005069004533
42,42,0.8340000000000001,0.821,0.627,0.62,0.831,0.823,0.833,0.8190000000000001,[0.68304039 0.69105338],[0.69793352 0.69422174],[0.68247747 0.69958074],[0.71138629 0.70424602],0.5,20,1,45,0.6870468849556102,0.6960776327483291,0.6910291062550493,0.7078161550502411
43,43,0.8340000000000001,0.82,0.627,0.62,0.8290000000000001,0.82,0.8290000000000001,0.8170000000000001,[0.68303597 0.69102598],[0.70064442 0.69692418],[0.68425831 0.69947169],[0.71805532 0.70775219],0.5,20,1,46,0.6870309762930068,0.6987843019501091,0.6918649993742031,0.7129037576465223
44,44,0.8340000000000001,0.8240000000000001,0.627,0.62,0.83,0.826,0.831,0.821,[0.6847392  0.69307422],[0.70243391 0.69850797],[0.6847392  0.69845568],[0.71769396 0.70775091],0.5,20,1,47,0.6889067084539233,0.7004709386284249,0.6915974408601684,0.7127224368001736
45,45,0.8370000000000001,0.8240000000000001,0.627,0.62,0.83,0.8270000000000001,0.831,0.8220000000000001,[0.68692729 0.69449781],[0.70329495 0.69978748],[0.68640703 0.70029722],[0.71683908 0.70961395],0.5,20,1,48,0.6907125484503721,0.7015412152138637,0.6933521236552086,0.7132265139370026
46,46,0.835,0.823,0.627,0.62,0.828,0.8220000000000001,0.8270000000000001,0.8220000000000001,[0.68804114 0.69533953],[0.70503243 0.70245363],[0.69313774 0.70870604],[0.72724807 0.7163893 ],0.5,20,1,49,0.6916903352021857,0.7037430289397991,0.7009218927450471,0.7218186810489293
47,47,0.8320000000000001,0.8220000000000001,0.627,0.62,0.828,0.8220000000000001,0.828,0.8190000000000001,[0.6901361  0.69511583],[0.70587416 0.70337941],[0.68964311 0.70219265],[0.72140566 0.71130613],0.5,20,1,50,0.6926259620273227,0.7046267858729405,0.6959178808146396,0.7163558944034352
48,48,0.8340000000000001,0.8240000000000001,0.627,0.62,0.831,0.8240000000000001,0.831,0.8190000000000001,[0.69121438 0.69706541],[0.71101592 0.70456776],[0.69227249 0.70607772],[0.72217425 0.7142836 ],0.5,20,1,51,0.6941398917829551,0.7077918398552131,0.6991751097142784,0.7182289223980136
49,49,0.836,0.825,0.627,0.62,0.8320000000000001,0.826,0.8320000000000001,0.8170000000000001,[0.69304408 0.69778011],[0.71002843 0.70494309],[0.69255605 0.70453521],[0.72321492 0.71441403],0.5,20,1,52,0.6954120928317942,0.7074857571436057,0.6985456259300703,0.7188144751788446
50,50,0.8340000000000001,0.8240000000000001,0.627,0.62,0.83,0.8270000000000001,0.8320000000000001,0.8170000000000001,[0.69455457 0.70016778],[0.71187598 0.70616503],[0.69407896 0.70775764],[0.72316519 0.71457893],0.5,20,1,53,0.6973611780649105,0.7090205056886854,0.7009182980846675,0.718872055431653
51,51,0.836,0.8220000000000001,0.627,0.62,0.8320000000000001,0.825,0.8340000000000001,0.818,[0.69696754 0.70199866],[0.71263697 0.70732196],[0.69557437 0.70792746],[0.72311769 0.71683019],0.5,20,1,54,0.6994831001991231,0.7099794635283951,0.7017509142974342,0.7199739394545839
52,52,0.8340000000000001,0.825,0.627,0.62,0.831,0.826,0.833,0.8190000000000001,[0.69840256 0.70378605],[0.71366989 0.70875168],[0.69704341 0.70908887],[0.72463133 0.7172782 ],0.5,20,1,55,0.7010943037164106,0.7112107812198174,0.7030661420037945,0.7209547643849339
53,53,0.833,0.8240000000000001,0.627,0.62,0.828,0.825,0.8290000000000001,0.82,[0.69848717 0.70506229],[0.71687347 0.71182882],[0.69848717 0.71163817],[0.72657735 0.72006618],0.5,20,1,56,0.7017747308411926,0.7143511420031394,0.7050626724384497,0.7233217635233621
54,54,0.835,0.8240000000000001,0.627,0.62,0.831,0.826,0.83,0.82,[0.70033795 0.70677371],[0.7175997  0.71268498],[0.69990665 0.71274232],[0.72637273 0.72134363],0.5,20,1,57,0.7035558334773633,0.7151423404804003,0.7063244869776789,0.7238581786600078
55,55,0.8320000000000001,0.8220000000000001,0.627,0.62,0.83,0.826,0.8320000000000001,0.82,[0.70172418 0.70667163],[0.71878577 0.71514328],[0.70553956 0.71662266],[0.73128384 0.72712448],0.5,20,1,58,0.7041979081056617,0.7169645219161466,0.7110811108789259,0.7292041637739595
56,56,0.8340000000000001,0.823,0.627,0.62,0.828,0.823,0.831,0.828,[0.70267649 0.70791965],[0.7195272  0.71707804],[0.70681715 0.71632157],[0.73291005 0.73019622],0.5,20,1,59,0.7052980685944796,0.7183026228230225,0.7115693621898762,0.7315531354582987
57,57,0.8340000000000001,0.8240000000000001,0.627,0.62,0.828,0.8240000000000001,0.83,0.826,[0.70400008 0.71017591],[0.72088563 0.71864955],[0.70807704 0.71770599],[0.73420232 0.73082135],0.5,20,1,60,0.7070879953688416,0.7197675895348936,0.7128915150002879,0.7325118358081506
58,58,0.8340000000000001,0.8240000000000001,0.627,0.62,0.83,0.8240000000000001,0.831,0.825,[0.70533291 0.71136606],[0.72204201 0.71943148],[0.70931977 0.71872677],[0.7359457  0.73100856],0.5,20,1,61,0.7083494856762834,0.7207367453190087,0.7140232688882218,0.7334771291814184
59,59,0.835,0.825,0.627,0.62,0.83,0.8240000000000001,0.83,0.8270000000000001,[0.70664554 0.71421844],[0.72406358 0.72064371],[0.71054587 0.72015101],[0.73743726 0.73206658],0.5,20,1,62,0.7104319917244686,0.7223536446317143,0.7153484411280076,0.7347519193344073
60,60,0.8370000000000001,0.823,0.627,0.62,0.83,0.825,0.83,0.8270000000000001,[0.70793867 0.71493495],[0.72496415 0.72141224],[0.71175585 0.72114755],[0.73828993 0.73413901],0.5,20,1,63,0.7114368092568335,0.7231881955402611,0.7164517044634945,0.7362144674045721
61,61,0.835,0.8240000000000001,0.627,0.62,0.8290000000000001,0.826,0.83,0.825,[0.71295019 0.72091452],[0.72888903 0.72545604],[0.71295019 0.72413357],[0.73864669 0.7354476 ],0.5,20,1,64,0.7169323507987435,0.7271725385830785,0.7185418776748814,0.7370471438707562
62,62,0.838,0.8240000000000001,0.627,0.62,0.8290000000000001,0.8240000000000001,0.8340000000000001,0.8240000000000001,[0.71412933 0.7238529 ],[0.72971824 0.72675602],[0.71412933 0.72663798],[0.74010798 0.7369842 ],0.5,20,1,65,0.7189911148787316,0.7282371317280911,0.7203836545683341,0.7385460878605261
63,63,0.835,0.8270000000000001,0.627,0.62,0.828,0.8240000000000001,0.823,0.8220000000000001,[0.71567567 0.72594333],[0.73114158 0.72960935],[0.71529371 0.72753792],[0.74144019 0.7384578 ],0.5,20,1,66,0.7208095009901483,0.7303754615612803,0.7214158153776764,0.7399489944507329
64,64,0.835,0.828,0.627,0.62,0.83,0.8240000000000001,0.823,0.8240000000000001,[0.71719233 0.72723978],[0.73176663 0.72969345],[0.71644376 0.72917494],[0.74147775 0.73930724],0.5,20,1,67,0.7222160569032356,0.7307300357434947,0.7228093488992234,0.7403924996724649
65,65,0.836,0.828,0.627,0.62,0.83,0.825,0.8420000000000001,0.82,[0.71831325 0.72779658],[0.73259262 0.73018449],[0.71757987 0.7296853 ],[0.74175243 0.73931261],0.5,20,1,68,0.7230549186730413,0.7313885547744141,0.7236325850301129,0.7405325165620624
66,66,0.838,0.8240000000000001,0.627,0.62,0.83,0.825,0.8290000000000001,0.826,[0.71903649 0.72944035],[0.73359303 0.73069561],[0.71870242 0.73127268],[0.74164766 0.73961766],0.5,20,1,69,0.7242384190657376,0.7321443195403977,0.7249875498591173,0.7406326609545248
67,67,0.838,0.8270000000000001,0.627,0.621,0.83,0.825,0.825,0.8240000000000001,[0.72013956 0.73208268],[0.73458799 0.73155342],[0.71981178 0.73247252],[0.74193937 0.73997786],0.5,20,1,70,0.7261111173025433,0.7330707070443536,0.7261421514298677,0.7409586148261804
68,68,0.838,0.8240000000000001,0.627,0.621,0.8320000000000001,0.826,0.83,0.826,[0.72088429 0.73199078],[0.73397613 0.73150683],[0.7209083  0.73341015],[0.74211781 0.73974059],0.5,20,1,71,0.7264375327023226,0.7327414777990167,0.7271592214499021,0.740929198634043
69,69,0.845,0.8320000000000001,0.627,0.621,0.8320000000000001,0.8290000000000001,0.828,0.826,[0.72160494 0.7315138 ],[0.73220631 0.7297119 ],[0.7209261 0.7297555],[0.74236925 0.73793538],0.5,20,1,72,0.7265593707918889,0.7309591030093759,0.7253408009707313,0.7401523149371446
70,70,0.8440000000000001,0.8370000000000001,0.627,0.621,0.84,0.8320000000000001,0.83,0.826,[0.72334488 0.73240619],[0.73533213 0.73234715],[0.72271535 0.73102376],[0.74444813 0.74042548],0.5,20,1,73,0.7278755350196944,0.7338396402060259,0.7268695578620725,0.7424368047960044
71,71,0.843,0.8390000000000001,0.627,0.621,0.84,0.8320000000000001,0.8270000000000001,0.825,[0.72405411 0.73430227],[0.7373691  0.73340344],[0.72378204 0.73226856],[0.74512788 0.74246472],0.5,20,1,74,0.729178189128284,0.7353862666056686,0.7280252988678393,0.7437963031891456
72,72,0.841,0.8390000000000001,0.627,0.621,0.843,0.83,0.8290000000000001,0.8270000000000001,[0.71819179 0.73105312],[0.73326838 0.72940463],[0.7219104  0.72985912],[0.74436197 0.7400677 ],0.5,20,1,75,0.7246224521573694,0.7313365045414564,0.7258847596753624,0.7422148349580261
73,73,0.843,0.8370000000000001,0.627,0.621,0.8440000000000001,0.838,0.828,0.826,[0.72000191 0.73332829],[0.73433906 0.73174685],[0.72016972 0.72804088],[0.74221229 0.73936817],0.5,20,1,76,0.7266651015580108,0.7330429571827376,0.7241053000539461,0.7407902290148174
74,74,0.8440000000000001,0.838,0.627,0.621,0.8420000000000001,0.84,0.8290000000000001,0.825,[0.72079863 0.73354835],[0.73487357 0.73350135],[0.72453593 0.73220099],[0.7454917  0.74377428],0.5,20,1,77,0.7271734915368222,0.7341874640154317,0.7283684643299237,0.7446329886740699
75,75,0.841,0.841,0.627,0.621,0.843,0.841,0.831,0.826,[0.720179   0.72989295],[0.73143644 0.73023162],[0.72329311 0.72962814],[0.74175801 0.74251629],0.5,20,1,78,0.7250359728855325,0.7308340299321985,0.7264606255670336,0.7421371494516747
76,76,0.8420000000000001,0.84,0.627,0.621,0.843,0.84,0.83,0.8270000000000001,[0.72038886 0.72925285],[0.73354748 0.7320256 ],[0.72408189 0.7302867 ],[0.74433668 0.74339631],0.5,20,1,79,0.7248208571491326,0.7327865408753838,0.7271842960391692,0.7438664957646859
77,77,0.8420000000000001,0.841,0.627,0.621,0.8440000000000001,0.838,0.831,0.826,[0.72418679 0.73310454],[0.73874709 0.73709651],[0.723951   0.73126181],[0.74553466 0.74519102],0.5,20,1,80,0.7286456648928243,0.7379218006877518,0.7276064078643459,0.7453628381945083
78,78,0.843,0.8390000000000001,0.627,0.621,0.843,0.8390000000000001,0.8290000000000001,0.826,[0.72556877 0.73527411],[0.73957458 0.73827897],[0.72842916 0.73525952],[0.74929311 0.74864862],0.5,20,1,81,0.7304214444448611,0.738926773789523,0.7318443387425395,0.7489708626081729
79,79,0.843,0.8420000000000001,0.627,0.621,0.843,0.84,0.83,0.826,[0.72605643 0.73617659],[0.74055327 0.73991391],[0.7291617  0.73646366],[0.75022315 0.74948737],0.5,20,1,82,0.7311165075209785,0.7402335917766789,0.7328126759457363,0.7498552609737075
80,80,0.843,0.8370000000000001,0.627,0.621,0.843,0.841,0.8270000000000001,0.826,[0.72728797 0.73561758],[0.74259257 0.74038648],[0.73010631 0.73532934],[0.75054411 0.74993304],0.5,20,1,83,0.7314527785010706,0.7414895233854504,0.7327178248294526,0.7502385745285107
81,81,0.8420000000000001,0.8420000000000001,0.627,0.621,0.843,0.838,0.83,0.825,[0.7280395  0.73925945],[0.74259094 0.74028106],[0.73382857 0.73862568],[0.7539192  0.75204682],0.5,20,1,84,0.7336494731543294,0.7414360006793326,0.73622712457406,0.7529830070196759
82,82,0.8420000000000001,0.841,0.627,0.621,0.843,0.8370000000000001,0.8290000000000001,0.825,[0.7290925  0.74011649],[0.74338233 0.74127468],[0.73478062 0.73949457],[0.75392554 0.75237088],0.5,20,1,85,0.7346044949970723,0.7423285027202977,0.7371375954734434,0.7531482139260739
83,83,0.8420000000000001,0.8420000000000001,0.627,0.621,0.843,0.8370000000000001,0.8290000000000001,0.826,[0.73013332 0.741829  ],[0.74463163 0.74209762],[0.73572358 0.74006666],[0.75454193 0.75299148],0.5,20,1,86,0.7359811641401894,0.7433646244276451,0.7378951191617351,0.7537667026410664
84,84,0.841,0.8420000000000001,0.627,0.621,0.8420000000000001,0.8370000000000001,0.828,0.8270000000000001,[0.73116232 0.7426591 ],[0.74555978 0.74379473],[0.73388037 0.73817917],[0.75234263 0.75082212],0.5,20,1,87,0.7369107087929477,0.7446772562878734,0.7360297718862591,0.75158237369027
85,85,0.8420000000000001,0.838,0.627,0.621,0.8420000000000001,0.838,0.83,0.826,[0.73271499 0.74488847],[0.7470373  0.74516003],[0.73247898 0.73646764],[0.75107842 0.74931224],0.5,20,1,88,0.7388017328580332,0.7460986638690504,0.734473307550652,0.7501953300373184
86,86,0.846,0.84,0.627,0.621,0.8420000000000001,0.838,0.8290000000000001,0.826,[0.73454802 0.74677153],[0.74837376 0.74652461],[0.73429032 0.73794868],[0.75215322 0.75061513],0.5,20,1,89,0.7406597761511622,0.7474491805419528,0.7361194986743929,0.7513841723972005
87,87,0.846,0.8390000000000001,0.627,0.622,0.8420000000000001,0.84,0.83,0.825,[0.73552147 0.74672258],[0.74982761 0.74703165],[0.73580022 0.73913719],[0.75222086 0.75200985],0.5,20,1,90,0.7411220264872905,0.7484296312038741,0.7374687058107751,0.7521153567284559
88,88,0.846,0.838,0.627,0.622,0.8420000000000001,0.84,0.83,0.825,[0.73675485 0.74750464],[0.75097593 0.74891157],[0.73675943 0.73924714],[0.75304897 0.75228457],0.5,20,1,91,0.7421297450426629,0.7499437524515699,0.7380032858598874,0.7526667693432872
89,89,0.845,0.84,0.627,0.622,0.843,0.8390000000000001,0.83,0.826,[0.73690075 0.74907738],[0.75046659 0.74857228],[0.73848337 0.74067624],[0.75419351 0.75283316],0.5,20,1,92,0.7429890642069628,0.7495194385495783,0.7395798051208607,0.7535133358295247
90,90,0.8440000000000001,0.8370000000000001,0.627,0.622,0.8420000000000001,0.838,0.831,0.826,[0.73785337 0.74880115],[0.7509379  0.74921003],[0.73941142 0.74131521],[0.75433193 0.75312831],0.5,20,1,93,0.7433272587529196,0.7500739667714742,0.7403633128914948,0.7537301194979418
91,91,0.843,0.8370000000000001,0.627,0.622,0.8440000000000001,0.8390000000000001,0.828,0.826,[0.73805914 0.74906231],[0.75271952 0.75062936],[0.74039212 0.74447951],[0.75800047 0.75811539],0.5,20,1,94,0.7435607240140429,0.7516744388577068,0.7424358148872087,0.7580579281206616
92,92,0.843,0.8390000000000001,0.627,0.622,0.843,0.8390000000000001,0.828,0.826,[0.73900393 0.74910282],[0.75369132 0.75176156],[0.74383162 0.74831994],[0.7622052  0.76191316],0.5,20,1,95,0.7440533732408293,0.7527264370331566,0.7460757840876419,0.7620591794025579
